0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,label
0.0,0.0,0.0,0.0,0.7631746875287165,0.0,0.0,0.0,0.0,0.0,0.4463144785377313,0.18201334710216124,-0.04635904639393188,-0.19960070777626052,0.046994007733955775,-0.2486491817690436,-0.0126236725064125,0.19935267600281367,-0.08028445077864592,-0.03859984934582742,-0.016140381466544826,0.17640172362476259,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705141555886745,0.2734066508886353,0.32414370125935427,0.34115242072889845,-0.20055495104219626,-0.1921630613855881,0.1634680309103329,-0.021208542576405632,-0.042838054661675645,-0.24796514355224156,0.1429371293691344,-0.11841653690472875,0.06688972799141664,1.0
0.0,0.0,0.0,0.0,0.7236465321428163,0.0,0.0,0.0,0.0,0.0,0.2795381425479806,0.32010649078643905,-0.07321421424301729,0.06005397840946804,0.011341712098274358,-0.0724775420732959,0.00021130478738570234,0.3678707801405256,-0.2418412237490649,-0.17019442789466896,0.11175490489841153,0.214723293603545,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7460842013121534,0.0,0.0,0.0,-0.609583620176887,0.24002722490934073,0.026011479594546912,0.04094883138901754,0.023589690277087665,0.033841633287317964,0.031104996436904984,0.03161158760959593,0.001468293708182318,-0.07646243937147604,0.015496168861253426,0.045192558326081066,-1.0
0.0,0.0,0.9286079193556148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32414638058570644,0.13755654830998595,0.03256999416347883,0.015032304998528694,-0.082866184899537,-0.0076517292554902664,0.03302222622020502,0.00363178557259981,-0.00018572158387112296,-0.06168928129863221,-0.012409916234268436,0.020475804621791306,-1.0
0.0,0.0,0.899127787742794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098474343812907,0.17764157615213155,0.1719986501562578,0.04855739617704959,-0.09044865893577411,0.13372907412656124,-0.024254871202149614,-0.05175469459026297,0.0038015122865765333,0.19193321233830327,-0.053715692295330006,-0.12233532680028454,-1.0
0.0,0.0,0.0,0.0,0.0,0.6500888081351931,0.0,0.0,0.0,0.0,0.2533701627042671,0.29883672385643434,-0.22999816987419067,-0.09233211341944147,0.06352797850858734,-0.0029514031889337766,0.41756114270854844,-0.20969784666255298,-0.19886476676378811,-0.14938910793185112,0.258409001056123,-0.10698511515480873,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8622083961966991,0.0,0.0,0.0,-0.043686375018494344,0.28491159127282206,0.04847076940898983,0.037324139262958904,0.08999213914463426,0.21440363746544075,-0.13293960156758802,-0.20001769037489883,0.04197402914364771,0.23610973383969266,0.022642454692521515,-0.001111386622697545,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709184240815214,0.4444344167710416,0.2140885386172968,0.35595304496573144,-0.2259092215432048,-0.05225127649478333,0.02882692102065682,0.06869442230232489,-0.010729957563534188,-0.2153047895902949,0.12381931334089148,-0.07578910144744029,0.011734871632769346,1.0
0.0,0.0,0.0,0.0,0.9187234278334642,0.0,0.0,0.0,0.0,0.0,-0.35314166736091046,0.16903592348707908,-0.006304280161793231,0.002004654519532619,0.0065054805924887596,0.001361548120049194,0.0266576789820158,0.02337783634465033,-0.008618544476505728,-0.0061545282430563765,0.01137195858972262,0.032840687651335014,-1.0
0.0,0.0,0.0,0.0,0.0,0.9148172425393498,0.0,0.0,0.0,0.0,-0.360453545453627,0.1753530838671851,0.0015762301088952995,0.026051250615793064,0.003125015700514419,0.008056795455044055,0.018174674157529262,-0.0047039902611373365,-0.0021223760026912917,0.01745837225662095,0.027847951680140346,-0.01551987451968007,-1.0
0.0,0.0,0.8508035067871719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643369923272132,0.20748204798616046,0.09804914853267405,0.17330697272553333,-0.12819311677814355,0.13380331510189816,-0.007879291276355999,-0.07248080154670596,0.014946916007237035,0.23169421418230982,-0.09736510251321716,-0.14326084688334437,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9146878560686672,0.0,0.0,0.0,-0.34914092810069064,0.12773432972427723,-0.006242744617668654,-0.009406649911810174,0.00626561181407037,0.0022318383688075477,-0.03452214906374364,-0.03641921167723005,-0.1115919184403774,-0.09502600667911776,-0.030917364222977018,0.0015046615232329574,-1.0
0.9238480300249078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31505804598333426,0.1325102944905626,-0.04360655086520567,-0.07491483675471977,0.019081157212134443,0.043764528878339926,-0.0010596536904385692,0.018827099003877596,0.00034829070731939025,-0.10603096225398868,-0.0842512449461515,0.034562078651261825,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6983680649402383,0.0,0.0,0.0,0.43781741543200947,0.23987197110534833,0.05205984740097006,-0.07513951521111506,0.00202317228413187,0.34283516839174744,-0.22797596948715632,-0.08461148127589951,-0.02335831666805615,0.2560594444825981,-0.04347620551478959,-0.10014388540823535,-1.0
0.0,0.0,0.8230882994132883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5013323830247416,0.226470276318668,0.007434956608600232,0.028529063545963983,-0.008211128874946964,-0.0040166709011368465,-0.037420886444525736,-0.12199156303264229,-0.03506109229010784,0.0365574668184412,-0.001081538025429061,0.01004003107624329,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592302677790104,0.0,0.0,0.45625942942179626,0.1960400882129505,-0.071656152672983,0.02878469714230562,0.23204126905049557,-0.21856037641581147,-0.005163525051165049,-0.09104233833045225,0.23365083721818708,-0.04656435155315448,0.06567873277475884,-0.00021865831712035498,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905153567158524,0.0,0.0,0.4232686507828996,0.2418744096657855,-0.05889267374358162,-0.10648299212843816,0.2263654347539474,-0.3485031005344907,-0.03181687609139633,-0.008144628632463478,0.3028192950495266,-0.07003068644740831,0.002726845143670901,0.018340087874373037,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397167341814011,0.0,0.0,0.338525941110848,0.2511975700110108,-0.04183811413219781,-0.058960132522563005,0.3962507806197067,-0.26581125908665065,-0.10884140515362359,0.054761031879396294,0.3282265016905274,-0.22101765364253478,0.09060819879598528,-0.022998456310555547,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8666109643765382,0.0,0.0,0.0,0.26249472788772465,0.23619655156275424,0.0010563987655750002,-0.045539539567022704,-0.044716259150864995,0.13573207568451093,-0.18847401897646704,-0.08919506689749082,0.15939055501199043,-0.07163146248247151,0.07511003889347893,-0.14879276952862971,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593224258319855,0.0,0.34901826001599406,0.2992183185480525,-0.11392695924921212,0.36588438699120207,-0.1901789164415329,-0.10004756286302298,0.19865186893589976,0.1557695383597874,-0.04955533284795787,-0.23407132897401986,0.17435715618884273,-0.09771422079800358,-1.0
0.0,0.0,0.8729174590023647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048866792272411384,0.3188461956624988,0.09265756952072401,0.22298676490215408,-0.0014141262835838308,-0.015520472421062045,0.051483798814500464,0.03847470992298822,0.08056853563100026,0.22428566608114958,-0.023701454846832205,-0.11800360086031667,-1.0
0.0,0.0,0.0,0.9329844542814397,0.0,0.0,0.0,0.0,0.0,0.0,0.06335057743016403,0.20488805108247557,0.19886750239899745,-0.07302655920551684,-0.027434407878145734,0.1158570765482149,-0.018587849282649123,0.03167575520730916,0.027798271815315495,0.04018457343035589,-0.11672381910624235,0.0844397580347417,-1.0
0.0,0.0,0.9000855969234071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3577903253762328,0.16958962774432373,0.012203360523087554,0.02941569739305387,-0.012488687657312272,-0.007134978526811848,-0.03211325392703332,-0.12273387182528195,-0.007714633651230522,0.029517407065506207,-0.036684788673807305,-0.11609844080476257,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5325195345658861,0.0,0.0,0.0,0.2531464737442581,0.2200738155305092,-0.13280451420585176,0.12851560187445812,-0.07299351764201514,0.3975551211278351,-0.3982873354878632,0.03566815842522305,-0.1383192865058161,0.3734969535952175,-0.2285999857984436,0.1886285370143936,1.0
0.9613088552435779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052810463271661195,0.1808904486000393,-0.01205289042704398,-0.09540990388292511,0.059675169806955586,0.13360847255488392,0.032691230240268356,-0.00819708060866199,0.01529538519578057,-0.04251772935856821,-0.05906858391929689,0.05520508363007295,-1.0
0.0,0.0,0.0,0.0,0.0,0.6903585418243056,0.0,0.0,0.0,0.0,0.42366751424924176,0.24181948038875958,-0.006311948147899626,0.01840564908357781,-0.05887929931511138,-0.10645881001764253,0.22631402753938568,-0.34842395605872706,-0.03180965053163853,-0.008142779000817684,0.3027505252901728,-0.07001478259473742,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.921498843637448,0.0,0.0,0.0,0.1682085559198925,0.1876853554790136,0.010579728223801542,-0.07240032114690702,0.03383559454067982,0.20382909372069805,-0.06150083282436328,-0.10175558830982157,0.13758438484928917,0.04341088902491654,-0.056060303651527796,0.03437743586073864,-1.0
0.0,0.0,0.7791137734728989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4524944764713637,0.18581473940441903,-0.01647747719517834,0.1800859158280728,-0.018185294586630932,-0.1545309840581617,0.008980065353048633,-0.1273414715915045,-0.027159127029491782,0.25129457738217537,-0.10609114342003118,-0.07315722510155825,-1.0
0.8631963178467577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3009093732050619,0.2886105520683813,-0.08811594332211488,-0.1940845128899364,-0.04943525312308381,-0.11896399013300445,-0.01853023535521635,0.05968139341592482,0.06785758893856932,0.03170951673610064,0.05165107807099644,0.08268557528654093,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6979364667615922,0.0,0.0,0.40496716579141234,0.25501691178061786,-0.040384697776226004,0.048764820932632444,0.34250743550798396,-0.2557113585650456,-0.06980271985022711,-0.04045100174056836,-0.07569400156616171,-0.15318309572483424,-0.19192694486770376,0.15685912709526753,-1.0
0.0,0.8698159841185003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4222208561148977,0.18318498588732438,0.05646410460905244,0.05265692004656577,0.08186621060924912,0.03691064128606856,0.04429972807115522,0.0632938997163509,0.05230551438898189,0.06781172393786239,0.05991466461805053,0.025978793997667247,-1.0
0.0,0.0,0.0,0.0,0.0,0.9602158701764915,0.0,0.0,0.0,0.0,-0.027101132719861296,0.1582675808018402,-0.08306635449722792,-0.0819198567482372,-0.021025846909254634,0.055614742984752205,0.037959253779817057,0.036743620488173624,-0.10673951656055915,-0.08783286607678403,0.04323275933882635,-0.10624692581915861,-1.0
0.0,0.0,0.0,0.9015548806710175,0.0,0.0,0.0,0.0,0.0,0.0,0.16189130836721397,0.18362328876578882,0.04710353785041865,-0.18946446283765636,0.0586082796826615,0.06169520359407908,-0.07096679398689981,-0.11506815408468397,0.18420659477358298,-0.029681891336331912,-0.09445320018326049,0.14108252016644618,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550156639680969,0.0,-0.02002285841075512,0.1586643923803317,0.04771449260317406,0.020863272195047047,0.03780620508950505,-0.10564478776381485,0.03254979887502465,0.07289539061502086,-0.194487029935775,-0.05130153143703823,-0.014644210191286798,0.00479226860179191,-1.0
0.0,0.0,0.0,0.0,0.9697274776613778,0.0,0.0,0.0,0.0,0.0,-0.04424478589577802,0.1522598204500459,-0.0049688835955369,-0.0792936461208932,-0.06830566407151213,-0.032526599055717934,0.05846002099081616,0.034356474806064956,0.018413185345834242,-0.09988871829146553,0.02783020888140388,0.08223676901559548,-1.0
0.0,0.0,0.0,0.0,0.0,0.9678085327320306,0.0,0.0,0.0,0.0,-0.041198641429869814,0.1504226090084086,-0.06781434388853338,-0.04366848880540196,-0.006578194596979612,0.046923228900979774,-0.04732680505912903,0.013384792007683983,-0.13610194614957274,0.039723701225986195,0.08776087774814054,0.0069933844575216534,1.0
0.0,0.0,0.856693258951278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42900713997829043,0.2316901218035963,-0.14128499557298582,0.028504754805085873,0.03189811680379189,0.029407709500020526,0.04791314058662708,0.026309906675652698,0.032789934486360174,0.033800832531922675,0.0064963049826275415,0.02109949827471103,-1.0
0.0,0.0,0.8902139121088712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37059783203874735,0.18794285133833702,0.040472685300117724,0.0035377100867206544,-0.11448417973893717,-0.006750492095521571,-0.001480425735837053,-0.11919786240355364,0.011212244223011234,0.06613844260012859,0.03582131760934887,0.007594414884200781,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8600256137687606,0.0,0.0,0.0,0.23318476484042047,0.21679095659076034,0.008438571322299079,0.001947958015186243,0.09117905554615023,0.23519980485348066,-0.028473728020656126,-0.09668235944865654,0.17921901760204448,0.13670279135977204,-0.06563887489405935,0.17320829858741463,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601645395828716,0.0,0.3355418305337861,0.2721402883167867,-0.03833839547173568,0.38035842063244857,-0.27279979269183,-0.1456382389128377,0.061926734635571266,0.2845051701431739,-0.20331219358441613,0.06927964727744529,-0.0440956904214379,-0.053883950049833144,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049636785995772,0.1754987012271374,0.18208050206159213,0.22789066843598133,-0.06616098957873648,-0.1313781020406936,0.11637108935847683,0.03319587765838969,-0.09197688843814662,0.11251956394235703,-0.022901010850640897,-0.08385664935007262,0.013964494524470076,-1.0
0.0,0.9298694972445238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32326634110856695,0.1355591649167984,-0.016202046119988583,0.02570996172931384,0.04361459889875714,-0.010477769494951295,0.0008257241135531372,-0.005792157098336139,-0.0806550204519955,-0.006087855598459897,-0.05116234960789094,-0.01832121870420885,-1.0
0.0,0.9178247044208213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35542945243637186,0.1671900303325924,-0.0057373222273345535,0.021092529532294894,0.03665516522045434,-0.022415114931365297,0.0049085265192425525,0.011076308532950472,-0.002249588350535433,0.018602471109201206,0.015525004875278192,-0.01588846345822884,-1.0
0.0,0.0,0.0,0.0,0.8883435539712881,0.0,0.0,0.0,0.0,0.0,0.17660358687304603,0.17851974391896208,-0.08150374438975773,0.09999550380922406,-0.07304227203818121,-0.1830893831605904,-0.043111312674226604,0.22038915230473685,-0.16989836972767075,-0.11015282400533177,-0.0063632048770963364,-0.028621540965400927,-1.0
0.0,0.6034878082180547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849150430890587,0.27710228992386776,-0.0988826843521447,0.08499703337285548,0.2754348531097613,-0.26803307514196684,0.05506102064619888,-0.18970156461087978,0.0546705640342818,-0.04900683095415535,0.46066396957393707,-0.2377216929985986,-1.0
0.0,0.0,0.0,0.0,0.8254988578203766,0.0,0.0,0.0,0.0,0.0,0.23532991239200168,0.24015742971253526,-0.2191707722501678,0.07348673382202775,-0.17644377686824292,0.009363633544256532,0.024123553122084865,0.22449193788767796,-0.04096538081933619,-0.18760947441912135,0.13175622169899467,0.125003641042024,-1.0
0.9306970860351045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32586962421890125,0.13641785608268148,-0.010088756412620532,-0.009850497958595545,0.006448800109137239,-0.0018865229933931569,-0.07623619040839351,-0.006869475192025107,0.03955462615649194,0.010472203612066995,0.022697840534224127,0.026637481299410726,-1.0
0.6691964327011757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667979105750355,0.30359702240927317,-0.17379968232255313,-0.13810541379870514,0.21791110357691654,0.2742868878533944,-0.1264319512266658,0.13010985482079146,-0.0660851553185392,-0.05324662175716714,-0.012444376862511063,0.42018442491447194,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8290117995893166,0.0,0.0,0.0,0.2554823693620368,0.2134009014030835,-0.01945939397176003,-0.04472435757604404,0.0026835111952706174,0.09446921061040098,-0.044895134006759436,-0.3471669293376172,0.2242510078361085,-0.11087701214787274,0.02939095533084004,-0.0680527496164874,-1.0
0.0,0.9431314931103381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04200801983462757,0.21399464952374947,-0.1893119552175588,0.028834359138862366,0.12873839194105427,-0.04689249783744601,-0.019035222925445953,0.052366433023458406,-0.03156472481141679,0.05019817372079775,0.023560367829389355,0.01805059364663876,-1.0
0.0,0.0,0.0,0.0,0.7910363437503756,0.0,0.0,0.0,0.0,0.0,-0.5907775829665305,0.14172919067341105,-0.010436142483098706,0.009558883177879538,0.016056455705445123,0.01572817562278872,-0.007692037406628652,-0.05124491642083684,-0.0066826750320031734,0.01820174626969614,0.032716472141171786,0.017865555823602233,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9413287242290252,0.0,0.0,0.0,0.042699612259752814,0.21358560487011735,0.05438809102850462,-0.023435319918405813,0.02162137946681648,0.044034416390709576,0.020004176718591015,-0.148438126523675,0.06093032566189634,0.14843436120877807,-0.0996358801447454,-0.0493736329145366,-1.0
0.0,0.0,0.0,0.0,0.0,0.7373894748556598,0.0,0.0,0.0,0.0,0.4343172389636596,0.17298345951691435,-0.013147654336676412,-0.05149854353444442,-0.04845902411908939,-0.008312591550047852,0.29274509629664663,-0.2219040894472634,0.017993040575952954,-0.0577752027444158,0.29242875621193354,-0.09133600991352145,-1.0
0.0,0.9030672218731454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36602217569740453,0.1739271346638803,0.02953752269302684,0.036227444672663096,0.05237338353253306,0.04475691458325496,0.04190412522935769,0.03555014425625824,0.03151343377448528,0.018138105151322123,-0.09383049048706354,-0.013024938541076376,-1.0
0.0,0.0,0.0,0.9110914209680762,0.0,0.0,0.0,0.0,0.0,0.0,0.16249771038676122,0.1840368226698675,0.014838945973307056,-0.03156658446228093,0.08430055590791317,0.026739622113992067,-0.08965321800610063,0.0008901363182858104,0.21133676600775494,-0.09806896946158275,-0.1323524285411905,0.1440927525917851,-1.0
0.0,0.0,0.0,0.0,0.0,0.857705467272313,0.0,0.0,0.0,0.0,0.2707261536898329,0.21945166315082673,0.12356962666992213,-0.02620890596344007,-0.06436050285317982,0.027068326841646922,0.24398632804215126,-0.09850318438888879,-0.15424031647411277,0.07240749554712866,-0.07910360213012362,-0.13242286250310695,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9339826441459859,0.0,0.0,0.0,0.011417003842040531,0.23554762090568518,0.04812438972226607,0.012422903149785757,0.05824689361952026,0.06394698969674321,0.008428259380773377,-0.12659761148341178,0.10209737876217428,0.16713526018728,-0.06865893213645971,-0.054231702232336663,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8731635096264097,0.0,0.0,0.0,-0.3004433393733128,0.2789652633635224,0.027270642732652027,-0.010027409744549689,-0.0012355263661213698,0.03443407616562709,-0.08913340422617354,-0.19632557615844046,-0.050006074196304484,-0.12033764856969252,-0.018744201061150136,0.06037052505556996,1.0
0.0,0.0,0.5812077531835858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764532114250321,0.26513360922402857,-0.14739777345387645,0.19587747456242569,-0.2678246011212686,0.0973848462924289,-0.23906644149374476,0.0906707343276521,-0.08240944732390061,0.4717587775583252,-0.2739081026738412,-0.06648435488667037,-1.0
0.0,0.0,0.0,0.7983435865774319,0.0,0.0,0.0,0.0,0.0,0.0,-0.5803087679908561,0.13855492448127305,-0.005060699995314341,0.02384652293106789,0.022178783178707636,0.02740394195285693,0.02280228951982461,0.005777612536060875,0.012544372775891188,-0.06209915588192554,-0.012840558246511416,0.011080210638108177,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9663071752854013,0.0,0.0,0.0,-0.11047306781450351,0.17186352896756033,0.018221654404356812,0.018727033057031082,-0.013085731767714905,-0.06652445117534818,0.03223214213881984,-0.04291273534724939,-0.08495192900804079,0.08747205812118511,0.03844356466155441,0.0017577127518441451,-1.0
0.0,0.0,0.0,0.0,0.8277399244050345,0.0,0.0,0.0,0.0,0.0,0.2209419961020406,0.2446997874123139,-0.06980827426462298,0.12953715946976588,-0.060193247302734114,-0.14931434948357536,-0.045290617703745865,0.3133061833067008,-0.07731918633867428,-0.10986095372673381,0.18290238013608284,-0.08288077089075169,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9687562313410703,0.0,0.0,0.0,-0.02411524886677326,0.15917343010295723,-0.051754832903165335,-0.07970732520228058,0.028624809123665943,0.04763955643242847,0.029570315205454827,-0.0995668279447725,0.039970882105132555,0.10054139671350164,0.0027967992398816696,-0.03115907542485418,-1.0
0.0,0.0,0.0,0.8504659285448114,0.0,0.0,0.0,0.0,0.0,0.0,-0.45336977905238224,0.24765482792632054,0.06804407801101327,0.02664679847316603,0.016897057068328315,0.028805280999812763,0.021980291923240653,0.022021964753739347,0.02357831740297635,0.01823058764428658,0.03341055400288292,0.020066743584014828,-1.0
0.8942807765015085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3623321650920102,0.17572885542487593,-0.10429281271715893,-0.057293886508122144,-0.08899166863121812,0.024161678019517758,0.02218978890733193,0.030468146055406396,-0.009130606728080401,-0.09957905874421948,0.015121393649864007,0.061522940300197775,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070702303366934,0.08793691040651389,0.29553343710359736,0.3648044004994529,-0.13931051213208703,-0.13445930328174696,0.2760550663982822,0.1336893038009103,-0.23502236679138316,0.09059902982373154,0.007861913891113695,-0.2650990131792151,-0.0809171171597312,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963978426863719,0.0,0.0,-0.10157055092492262,0.16618409692074396,-0.01018925197194951,0.01847079063713572,0.06004428825248733,0.010871748698169023,-0.04492910651926421,0.04252687227951983,0.08436546396225895,-0.012929842639523063,-0.07773618432071717,-0.10718476128297691,-1.0
0.0,0.0,0.0,0.9334626050110867,0.0,0.0,0.0,0.0,0.0,0.0,0.09215889606753457,0.1986688462245096,-0.03450077788120977,-0.03005749588135699,0.03858187639031824,0.003421140447365633,-0.12770515206635677,-0.08424593356485559,0.11138262495513289,-0.033693332727875176,-0.134377542766976,0.14861471441860508,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219773510500571,0.0,0.0,-0.36084994949542865,0.12779620260639948,-0.027916552212444677,0.0041571958758847075,-0.012215277924062207,-0.013531861581361689,-0.030255608752058672,-0.011871380372120535,0.007131494810372191,-0.027997686219337084,-0.015710494061892972,0.012099108777829898,-1.0
0.0,0.9251598251345617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3331907600632616,0.13645274776892166,-0.0044342910418699545,0.01975031194697262,0.05564743832201875,-0.010626385751495576,-0.02526796514407515,-0.05856354209084289,-0.025366032085539416,-0.061045745901678924,-0.010128649765573181,-0.047789130767325785,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016594211862485,0.0,0.0,-0.0004057467395338118,0.2710370186897439,0.052423380407189676,0.11738343340655295,0.08637807089022141,-0.002942114691330729,-0.13525522479388558,0.12575984942937318,0.20799389361982262,-0.07699179631567259,-0.07224005116602104,0.032168503169661786,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8920245174453469,0.0,0.0,0.0,-0.3646756791729719,0.1639059369825127,0.003719742237747097,-0.09464201725191643,0.010864858622484326,0.01397178001674647,-0.11249142784599782,-0.10434456792816946,0.051005069883007494,0.09078936336106996,0.01819819218040252,0.020905486590849152,1.0
