,linear.weight,linear.bias
10,"[[-2.16988087e-01  1.66728139e-01 -2.75439620e-02  4.56778258e-01
   1.00418188e-01 -1.53881907e+00 -1.37820974e-01 -3.43746924e+00
   1.04903507e+00 -2.40336396e-02  1.45292953e-01  2.00790361e-01
   1.47965670e+00 -5.34650040e+00  1.49694681e+00 -7.67410040e-01
   7.30043948e-02  5.16387522e-01  2.27686092e-01  2.62792498e-01
  -1.37789715e-02 -2.62714028e-02 -1.69494841e-02 -2.56909169e-02
  -1.28909824e-02 -2.15508621e-02 -7.39847496e-03  1.07623971e+00
   1.11253273e+00  2.98636174e-03  1.23176730e+00 -4.39549750e-03
  -6.57505155e-01  7.55539989e+00  2.82678843e+00 -1.41827905e+00
  -7.52171502e-03 -2.70901248e-02 -1.14794946e+00  4.38596904e-01
   2.42394224e-01  5.71020126e-01  3.43415618e+00 -1.74982607e-01
  -7.68432021e-03 -3.30757231e-01  1.44502711e+00  2.85952896e-01
   5.90048552e-01  3.18099308e+00 -6.72669103e-03  2.29978934e-03
   1.20303668e-01  9.14921939e-01  7.67263472e-01 -1.44580913e+00
   2.77695584e+00  1.60258245e+00  3.11534889e-02 -5.78858331e-03
   3.16067645e-03  1.73429698e-01  2.03407079e-01  4.15391397e+00
  -2.82688206e-03  1.53945625e-01 -2.21108451e-01  7.08775818e-01]]",[-1.9228897]
11,"[[-2.2897169e-01  1.0011176e-01 -2.5925707e-02  3.9892903e-01
   2.9843170e-02 -1.6429749e+00 -1.4698566e-01 -3.5506489e+00
   1.0095035e+00 -2.2533976e-02  6.6427678e-02  1.5250397e-01
   1.4554920e+00 -5.6247463e+00  1.4917182e+00 -8.3946693e-01
   5.4411199e-03  4.8738348e-01  1.5568945e-01  1.9570825e-01
  -1.4305696e-02 -2.3033347e-02 -1.6833771e-02 -2.3110053e-02
  -1.4597454e-02 -1.4450761e-02 -1.4612799e-02  1.0807375e+00
   1.1344038e+00  2.2117365e-03  1.2198254e+00 -1.9015025e-03
  -6.6717595e-01  7.8093610e+00  2.8483419e+00 -1.5222906e+00
  -1.9346457e-02 -2.3863725e-02 -1.2296928e+00  3.7657356e-01
   1.6862604e-01  5.0203878e-01  3.5043669e+00 -2.1390960e-01
  -1.0338425e-02 -3.3051792e-01  1.4622803e+00  2.1102153e-01
   5.6450498e-01  3.2439647e+00 -5.5635879e-03  2.5778927e-03
   6.2685452e-02  8.9270294e-01  7.3342007e-01 -1.5424540e+00
   2.8571863e+00  1.6115124e+00 -1.3692781e-02 -4.8338138e-03
   1.9420923e-03  9.7173952e-02  1.3486993e-01  4.3186207e+00
  -1.1080250e-03  9.4560698e-02 -2.4953109e-01  6.7991579e-01]]",[-1.7728174]
12,"[[-2.3960990e-01  4.9048778e-02 -1.8697817e-02  3.6209720e-01
  -1.3730595e-02 -1.7110299e+00 -1.5629847e-01 -3.6272335e+00
   9.9325281e-01 -1.8196732e-02  9.3677603e-03  1.1208571e-01
   1.4535816e+00 -5.8460674e+00  1.4829588e+00 -8.8596922e-01
   3.6055965e-03  4.6368632e-01  1.0597774e-01  1.3900085e-01
  -1.5880128e-02 -2.0403024e-02 -1.5514148e-02 -2.3016034e-02
  -1.7334094e-02 -1.4996326e-02  1.3710391e-03  1.0956577e+00
   1.1517020e+00  3.1970018e-03  1.2248765e+00 -9.1296082e-05
  -6.5237451e-01  8.0171337e+00  2.8672295e+00 -1.5912545e+00
  -1.7315783e-02 -1.7401079e-02 -1.2962362e+00  3.3093050e-01
   1.0568329e-01  4.5411369e-01  3.5806148e+00 -2.2848694e-01
  -1.2354346e-02 -3.3419505e-01  1.4756188e+00  1.4391622e-01
   5.4482168e-01  3.2916868e+00  1.6173767e-04  1.6869029e-03
   2.0222768e-02  8.8985252e-01  6.9988644e-01 -1.6204338e+00
   2.9196541e+00  1.6204793e+00 -1.0576177e-02 -4.9806274e-03
   2.4225097e-03  3.5153627e-02  8.1827253e-02  4.4566708e+00
  -5.5485079e-04  4.8767764e-02 -2.7003881e-01  6.5306723e-01]]",[-1.7918026]
13,"[[-2.30452389e-01 -3.47782538e-04 -6.96129678e-03  3.37623566e-01
  -7.28639076e-03 -1.76652944e+00 -1.55646801e-01 -3.67435122e+00
   9.79590893e-01 -1.16832908e-02 -1.32357841e-02  7.61151612e-02
   1.45615375e+00 -6.06902122e+00  1.47681355e+00 -9.20197308e-01
   3.68211325e-03  4.33026224e-01  7.26349801e-02  1.01126343e-01
  -7.94076733e-03 -1.39596285e-02 -8.33983626e-03 -1.47793414e-02
  -5.61026484e-03 -8.10440630e-03  6.88092085e-04  1.12390649e+00
   1.17751813e+00  2.99179228e-03  1.22889507e+00 -2.15482403e-04
  -6.30030811e-01  8.22168732e+00  2.89239526e+00 -1.66167748e+00
  -1.28509449e-02 -6.28452282e-03 -1.36590540e+00  3.11161935e-01
   3.60721052e-02  4.15418357e-01  3.66276836e+00 -2.42224202e-01
  -4.01402963e-03 -3.23591292e-01  1.50111926e+00  8.07700083e-02
   5.21384418e-01  3.34611011e+00 -1.64430006e-04  1.57492119e-03
   5.84733486e-03  8.91304612e-01  6.71620965e-01 -1.70045221e+00
   2.98832965e+00  1.63144016e+00 -5.41939354e-03 -1.74391537e-03
   5.82765322e-03  6.80706638e-04  2.56272331e-02  4.60339165e+00
  -2.00020359e-03  5.58369234e-03 -2.85111159e-01  6.25266910e-01]]",[-1.7424529]
14,"[[-2.2421193e-01  2.8449437e-04 -1.2692250e-02  3.0986562e-01
  -1.0254714e-02 -1.8146458e+00 -1.5066928e-01 -3.7194762e+00
   9.6028388e-01 -1.6368855e-02 -1.2230266e-02  4.1722365e-02
   1.4570303e+00 -6.2540226e+00  1.4674728e+00 -9.5000809e-01
   2.4277098e-03  4.1056961e-01  3.8973007e-02  5.5123407e-02
  -1.0637827e-02 -1.4839872e-02 -1.2355784e-02 -1.7615765e-02
  -4.6348814e-03 -1.1339654e-02 -2.1340945e-03  1.1457262e+00
   1.2036289e+00  2.6003614e-03  1.2267673e+00 -9.4787893e-04
  -6.1461610e-01  8.3912392e+00  2.9056993e+00 -1.7250160e+00
  -1.4941618e-02 -1.3038749e-02 -1.4205130e+00  2.7930182e-01
  -1.4340675e-03  3.8154453e-01  3.7186351e+00 -2.6056352e-01
  -3.7376159e-03 -3.2035512e-01  1.5201770e+00  1.9378785e-02
   5.0277877e-01  3.3875637e+00  5.4791523e-04  1.2439115e-03
   3.6488918e-03  8.7826586e-01  6.4489228e-01 -1.7630328e+00
   3.0405602e+00  1.6326833e+00 -9.2720585e-03 -2.8017475e-03
   1.6214621e-03  8.9905632e-05  2.9689952e-04  4.7214680e+00
  -5.1154161e-04  2.6753079e-03 -3.0281830e-01  6.0021424e-01]]",[-1.6667597]
15,"[[-2.21706688e-01 -7.28945713e-04 -1.51007231e-02  2.65265793e-01
  -1.31837931e-02 -1.88044572e+00 -1.48205116e-01 -3.75727868e+00
   9.30330813e-01 -1.90507639e-02 -1.45901758e-02  1.10383704e-03
   1.44962549e+00 -6.44307566e+00  1.44787037e+00 -9.95823681e-01
   1.98383187e-03  3.82846326e-01 -8.79839249e-03 -2.03875918e-03
  -1.35856792e-02 -1.87747590e-02 -1.47316400e-02 -2.35490389e-02
  -4.39021224e-03 -1.26469359e-02 -1.18628377e-03  1.15032363e+00
   1.22058725e+00  2.65240250e-03  1.21308362e+00 -1.05603365e-03
  -6.02385461e-01  8.54445553e+00  2.90601349e+00 -1.79875910e+00
  -1.78387575e-02 -1.53452195e-02 -1.47787845e+00  2.31547803e-01
  -2.86091724e-03  3.33865583e-01  3.76582360e+00 -2.85564601e-01
  -6.51828572e-03 -3.24128479e-01  1.54028797e+00 -3.46085010e-03
   4.78601784e-01  3.42374682e+00  1.73174543e-04  9.63091792e-04
   3.48944915e-03  8.64901662e-01  6.09836340e-01 -1.82756209e+00
   3.09517980e+00  1.63216305e+00 -1.08225280e-02 -3.05020460e-03
   2.51834886e-03 -1.73223845e-04  7.72628584e-04  4.83697367e+00
  -5.86191134e-04  3.54371639e-03 -3.18594009e-01  5.73315084e-01]]",[-1.6448374]
16,"[[-2.3985723e-01 -1.9566154e-03 -2.5570944e-02  2.1509989e-01
  -2.1774331e-02 -1.9463315e+00 -1.4739680e-01 -3.7982550e+00
   9.0488219e-01 -2.9174317e-02 -2.8893625e-02 -2.9018350e-02
   1.4485283e+00 -6.6236701e+00  1.4183909e+00 -1.0445359e+00
   2.8581070e-03  3.5448909e-01 -2.3606449e-02 -2.7386680e-02
  -2.2952024e-02 -3.0130016e-02 -2.5049567e-02 -3.1483047e-02
  -8.1358207e-03 -2.0102542e-02 -2.1547591e-04  1.1497182e+00
   1.2361472e+00  6.1617489e-03  1.2173101e+00 -2.6543355e-03
  -5.7668078e-01  8.6914530e+00  2.9065893e+00 -1.8604918e+00
  -2.9084660e-02 -2.4374165e-02 -1.5281082e+00  1.7835447e-01
  -5.8621466e-03  2.9207009e-01  3.8116660e+00 -3.1287491e-01
  -9.7635435e-03 -3.3695489e-01  1.5545627e+00 -6.1476054e-03
   4.5558891e-01  3.4463236e+00  3.2609128e-03  1.6590597e-03
   4.4258102e-03  8.4162998e-01  5.6612945e-01 -1.8844972e+00
   3.1471415e+00  1.6341220e+00 -1.8804472e-02 -2.1611960e-03
   3.2873226e-03  1.4405695e-03  1.0086640e-03  4.9400525e+00
  -5.7758566e-04  3.1972323e-03 -3.3191234e-01  5.4313034e-01]]",[-1.5999168]
17,"[[-2.37788931e-01  1.33693684e-04 -2.32820958e-02  1.63038135e-01
  -1.28640309e-02 -2.01399493e+00 -1.52459010e-01 -3.82714820e+00
   8.70549381e-01 -1.84619203e-02 -1.75465234e-02 -1.53176887e-02
   1.43286729e+00 -6.79553938e+00  1.40113533e+00 -1.09384584e+00
   2.95264670e-03  3.25581342e-01 -1.28890164e-02 -1.61939058e-02
  -1.43046631e-02 -1.90089010e-02 -1.60771646e-02 -2.10339315e-02
  -1.66901555e-02 -1.30829643e-02 -7.05182413e-03  1.15031004e+00
   1.24744833e+00  2.79996544e-03  1.19578409e+00 -1.05318078e-03
  -5.59586108e-01  8.81531906e+00  2.89107394e+00 -1.93291366e+00
  -1.90621596e-02 -2.54723132e-02 -1.58734155e+00  1.24643296e-01
  -2.16085999e-03  2.47253373e-01  3.84654069e+00 -3.37661177e-01
  -7.57348817e-03 -3.40751916e-01  1.56171846e+00 -1.71115703e-03
   4.29078460e-01  3.47789788e+00 -3.97059973e-03  1.66775030e-03
   3.77078285e-03  8.30726087e-01  5.26836634e-01 -1.93585932e+00
   3.19534707e+00  1.62629318e+00 -1.23064797e-02 -1.69564364e-03
   2.99900724e-03 -2.96244398e-05 -2.68864736e-04  5.04491425e+00
  -1.11882773e-03  2.40238663e-03 -3.51962596e-01  5.17746091e-01]]",[-1.5679582]
18,"[[-2.4095276e-01 -9.2507235e-04 -1.5906554e-02  1.2572381e-01
  -1.3424846e-02 -2.0593889e+00 -1.4408764e-01 -3.8486586e+00
   8.5043794e-01 -1.8616717e-02 -1.7012527e-02 -1.7045526e-02
   1.4320562e+00 -6.9418654e+00  1.3835343e+00 -1.1268395e+00
   2.5528772e-03  3.0135778e-01 -1.3485080e-02 -1.7129697e-02
  -1.4570104e-02 -2.0058092e-02 -1.6232770e-02 -2.2114145e-02
  -1.1966756e-02 -1.2917033e-02  5.5961101e-04  1.1523596e+00
   1.2565107e+00  1.8802613e-03  1.1941872e+00  6.6215463e-05
  -5.3889155e-01  8.9336376e+00  2.8846717e+00 -1.9916511e+00
  -1.8788381e-02 -1.5671156e-02 -1.6336625e+00  8.5292622e-02
  -1.8271466e-03  2.1352790e-01  3.8857911e+00 -3.4586981e-01
  -5.2977717e-03 -3.4470159e-01  1.5761565e+00 -2.5448869e-03
   4.0728059e-01  3.5012095e+00  1.6688271e-03  1.9908936e-03
   4.3471386e-03  8.2124203e-01  4.9015173e-01 -1.9802886e+00
   3.2359793e+00  1.6204466e+00 -1.1184927e-02 -1.8121938e-03
   2.3185171e-03 -5.8534450e-04  1.4970376e-03  5.1357388e+00
  -8.2870328e-04  2.7649819e-03 -3.5877329e-01  4.9468654e-01]]",[-1.484001]
19,"[[-2.4010929e-01 -2.6719214e-04 -1.4631082e-02  8.3848186e-02
  -1.1839554e-02 -2.1108289e+00 -1.4071868e-01 -3.8661265e+00
   8.2559025e-01 -1.7011505e-02 -1.6813738e-02 -1.3837354e-02
   1.4196240e+00 -7.0953069e+00  1.3617470e+00 -1.1664903e+00
   2.3238042e-03  2.7495664e-01 -1.2759532e-02 -1.5005937e-02
  -1.2337610e-02 -1.7848153e-02 -1.4877973e-02 -2.1131508e-02
  -7.4503510e-03 -1.1761036e-02 -3.2781272e-03  1.1528759e+00
   1.2659439e+00  2.2089262e-03  1.1806632e+00 -3.1431869e-04
  -5.1690471e-01  9.0434713e+00  2.8767948e+00 -2.0450354e+00
  -1.7487146e-02 -1.5635993e-02 -1.6776799e+00  3.7992533e-02
  -1.9229460e-03  1.7317940e-01  3.9145911e+00 -3.6203989e-01
  -7.7813659e-03 -3.4494951e-01  1.5791639e+00 -1.7266815e-03
   3.8300657e-01  3.5226574e+00 -2.5653734e-03  1.6217013e-03
   2.9695968e-03  8.0404508e-01  4.5373738e-01 -2.0258510e+00
   3.2747397e+00  1.6148989e+00 -1.1391489e-02 -1.0752124e-03
   1.8549612e-03  3.2629474e-04  1.0682233e-03  5.2248931e+00
  -1.5139312e-03  3.1487208e-03 -3.7197033e-01  4.6772042e-01]]",[-1.456141]
20,"[[-2.3878561e-01 -5.2092201e-04 -1.7546577e-02  3.7297159e-02
  -1.0777667e-02 -2.1649201e+00 -1.3561131e-01 -3.8708348e+00
   7.9856449e-01 -1.5974591e-02 -1.4226032e-02 -1.3551823e-02
   1.4102262e+00 -7.2437315e+00  1.3412695e+00 -1.2046616e+00
   2.0692020e-03  2.5050279e-01 -1.0364401e-02 -1.3430921e-02
  -1.1428096e-02 -1.6079711e-02 -1.3251818e-02 -2.2718199e-02
  -5.8024693e-03 -9.9112308e-03 -2.6157843e-03  1.1482592e+00
   1.2697831e+00  1.1791645e-03  1.1645834e+00 -1.2402472e-04
  -5.0426126e-01  9.1333103e+00  2.8655760e+00 -2.0991898e+00
  -1.5449401e-02 -1.6486613e-02 -1.7304448e+00 -1.1687191e-02
  -2.5193270e-03  1.4176929e-01  3.9440663e+00 -3.7748384e-01
  -4.4181761e-03 -3.5030812e-01  1.5791734e+00 -2.6105102e-03
   3.6154649e-01  3.5500169e+00 -2.9648857e-03  8.0676121e-04
   3.3685062e-03  7.8764081e-01  4.1195807e-01 -2.0658693e+00
   3.3140750e+00  1.6038393e+00 -8.8279406e-03 -2.9535836e-03
   3.4942497e-03  3.9051299e-04  1.3116396e-03  5.3099160e+00
  -1.6610976e-03  2.2137074e-03 -3.8210976e-01  4.4232738e-01]]",[-1.396345]
21,"[[-2.41322547e-01  1.06465071e-04 -1.50069948e-02 -2.85476632e-03
  -1.12741087e-02 -2.20714378e+00 -1.29741609e-01 -3.87488508e+00
   7.73157179e-01 -1.64322071e-02 -1.35688912e-02 -1.43891256e-02
   1.40419400e+00 -7.38734198e+00  1.32107902e+00 -1.24161530e+00
   3.64217255e-03  2.17872605e-01 -1.16250655e-02 -1.47723444e-02
  -1.26143582e-02 -1.64677706e-02 -1.30892498e-02 -1.88456737e-02
  -4.32780944e-03 -1.07289255e-02 -8.54048412e-05  1.14903772e+00
   1.27371860e+00  1.68104458e-03  1.15703321e+00 -4.71651903e-04
  -4.80758846e-01  9.22751522e+00  2.86390233e+00 -2.15173745e+00
  -1.61390640e-02 -1.27667617e-02 -1.77640557e+00 -1.32332658e-02
  -2.66592950e-03  1.05721124e-01  3.97169304e+00 -3.90345544e-01
  -6.47394825e-03 -3.54363233e-01  1.58291280e+00 -1.44428771e-03
   3.34750623e-01  3.56946778e+00 -2.21445155e-03  1.43047282e-03
   3.06212786e-03  7.70371377e-01  3.74925107e-01 -2.10719872e+00
   3.34621239e+00  1.59692097e+00 -1.18877590e-02 -1.75869465e-03
   1.93772151e-03 -6.07260503e-04  3.52742383e-04  5.38620281e+00
  -6.40387763e-04  3.48976790e-03 -3.92975926e-01  4.17201519e-01]]",[-1.4387136]
