,linear.weight,linear.bias
10,"[[0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154 0.94899154 0.94899154
  0.94899154 0.94899154 0.94899154 0.94899154]]",[0.94899154]
11,"[[0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907
  0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907 0.9438907]]",[0.9438907]
12,"[[0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984 0.93878984 0.93878984
  0.93878984 0.93878984 0.93878984 0.93878984]]",[0.93878984]
13,"[[0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689
  0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689 0.933689]]",[0.933689]
14,"[[0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815 0.92858815 0.92858815
  0.92858815 0.92858815 0.92858815 0.92858815]]",[0.92858815]
15,"[[0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873
  0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873 0.9234873]]",[0.9234873]
16,"[[0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646 0.91838646 0.91838646
  0.91838646 0.91838646 0.91838646 0.91838646]]",[0.91838646]
17,"[[0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856
  0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856 0.9132856]]",[0.9132856]
18,"[[0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477 0.90818477 0.90818477
  0.90818477 0.90818477 0.90818477 0.90818477]]",[0.90818477]
19,"[[0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839
  0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839 0.9030839]]",[0.9030839]
